id,issue_id,title,authors,affiliations,emails,abstract_ro,abstract_en,keywords_ro,keywords_en,pages_start,pages_end,doi,language,status
66,2,Introducere la „Maxima Varia” a etnoantropologiei sexului,Marin Marian‑bălașa,"Institutul de Etnografie și Folclor „Constantin Brăiloiu” al Academiei Române, București.",,,"These are just a few words explaining the “quest” of what had started in the mid-2015 to act/perform/ profess like a Study Group (of ethno‑anthropology), especially since the 2019 occasion (ASER National Conference) was the third one in which, within the framework of a workshop panel, we tackled the wide field of sexuality. Details are shared on the contents of those three occasions (2016, 2017, 2019) and the way they were projected to open as many aspects and niches as possible – either starting from major contributions such as books, or from historic documents such as medieval laws, church iconography, early 20th century matrimonial advertisement or virginity certificate. Hence, papers going to be published within this section are introduced in wider both cultural and academic contexts.","studii culturale, sexualitate, etnoantropologie, ASER, „Caietele ASER”, cultural studies, sexuality, ethnoanthropology","studii culturale, sexualitate, etnoantropologie, ASER, „Caietele ASER”, cultural studies, sexuality, ethnoanthropology",101,104,,ro,published
67,2,"Reglementarea sexualității în lumea românească veche: amestecarea de sânge, malahia, curvia și alte săblazne",Astrid Cambose,"Institutul de Filologie Română „A. Philippide”, Iași.",,,"Old Romanian Legislation on Sexual Conduct: Incest, Masturbation, Whoredom and Other With regard to human sexuality, many facets and intertwining factors must be analysed in order to get an overall view, and no matter how far the search goes, there will always be some investigation that still awaits its scholar. In this paper we try to address the question of mundane sexuality from a philosophical and anthropological perspective, and to stress the connection between Christianity and ancient Greek metaphysics in the matter of the human sperm as carrier of the divine pneúma. From this point of view, masturbation appeared as the most grievous of the sexual debaucheries, because it wasted the divine seed. Illegitimate copulation included various relationships, some of which we tried to tackle by means of philological and anthropological interpretation. But is there a clear rationale for why some sexual dispositions have been considered more appropriate than others? We believe there have been some consequential constructs that have shaped the sexual habitudes of the traditional Romanian society in the former centuries and we set on our course to detect them.","reglementări religioase, lumea veche românească, roluri sexuale tradiționale, desfrâu, religious legislation, old Romanian world, traditional sexual roles, debauchery, sexual","reglementări religioase, lumea veche românească, roluri sexuale tradiționale, desfrâu, religious legislation, old Romanian world, traditional sexual roles, debauchery, sexual",105,116,,ro,published
68,2,O introducere în etologia folclorului pornografic,Mircea Păduraru,"Universitatea „Alexandru Ioan Cuza”, Iași.",,,"The article deals with the Romanian folkloric pornographic imaginary, focusing on what it does to and with the participants who perform/actualize it in the context of a real folkloric interaction. Distinguishing between feast (numenal, complex event in participants and resources etc.) and party (modest, less complex, sacred‑free event etc., as a kind of gathering where pornographic folklore is particularly performed, by which participants experience transgressions from the usual social rules as well as pauses from the personal inhibitory structures), the analysis explores the conditions and the sensorial‑psycho‑somatic and discursive complexities that work together to achieve the pornographic project: sexual arousal/ erotic pleasure. Involving dance, music, group dynamic and masculine‑feminine interaction etc., this kind of folkloric event generates an erotic community, actualizes the disciplinary powers of the sexual habitus, despite its witz‑like and anti‑establishment air, and by continually operating the desecretization of sex, produces a folkloric way of handling the sexual body.","senzorialitate, habitus, desecretizarea sexului, performativ, obscenitate, sensoriality, desecretization of sex, performative, obscenity","senzorialitate, habitus, desecretizarea sexului, performativ, obscenitate, sensoriality, desecretization of sex, performative, obscenity",117,136,,ro,published
69,2,"Sexualitate, ascetism și teatralitate la comunitățile Hijra din subcontinentul indian",Daria Ioan,"Departamentul de Cinematografie și Media, Facultatea de Teatru și Film, Universitatea Babeș‑Bolyai,",,,"In this paper some aspects of creative ascetism within hijra community in India are presented. This third sex, recognized as such, whether it comprises hermaphrodites or eunuchs, supposes beliefs and practices, marked by a sacred aura, implying both the stigmatization and the unicity conferred by this sexual and social identity. The position of hijra between two worlds in which they cannot fully take part allows them to use ritualistic gestures and magical practices (fulfillment of wishes, blessing, curse). In the magic mastered by hijras, in the social or sexual activities performed by them (including prostitution) a big amount of theatricality is included.","al treilea sex, sexualitate, ascetism creator, puteri sacre, emasculare, teatralitate, magie, third sex, sexuality, creative ascetism, sacred powers, emasculation, theatricality, magic","al treilea sex, sexualitate, ascetism creator, puteri sacre, emasculare, teatralitate, magie, third sex, sexuality, creative ascetism, sacred powers, emasculation, theatricality, magic",137,142,,ro,published
70,2,Oglinzi ale realismului civic și ale interculturalității (etnoantropologie prismatică),Marin Marian‑bălașa,"Institutul de Etnografie și Folclor „Constantin Brăiloiu” al Academiei Române, București.",,,"Mirrors of Civil Realism and Interculturality (Prismatic Ethnoantropology) This is a sample of what I call applied prismatic ethnoanthropology. Hereby filmography samples are used for what I call „civil realism”, meaning veridic mirroring or illustration of the anthropological‑cultural realm. Often, in spite of „documenting” ethnic, apparently specific social situations or mentalities, such films actually illustrate transnational, transcultural and transreligious human values, gestures, prejudice, attitudes, ideas, universally valid/discernable cultural frames and motives. Throughout these pages I underline the Romanianness of moments within a Turkish and a Libanese film (Mustang and Ghadi) just in order to demonstrate the universality of (many) cultural paradigms. The demo here ends up by stressing the value of multiculturally informed interpretation and interdiciplinary analysis of cultural forms, expressions, and gestures.","etnoantropologie, realismul civic, interculturalitate, mentalitate, virginitate, filmografie, ethnoantropology, civil realism, interculturality, mentality, virginity, filmography","etnoantropologie, realismul civic, interculturalitate, mentalitate, virginitate, filmografie, ethnoantropology, civil realism, interculturality, mentality, virginity, filmography",143,154,,ro,published
71,2,"Neputincios din Iele. Un caz de boală culturală în Țara Românească, sfârșit de secol XVIII",Bogdan Neagota,"Universitatea Babeș‑Bolyai, Cluj‑Napoca.",,,"The paper presents a case of cultural illness recurrent in southern rural Romanian society from the past centuries; what makes it salient this time is its attested presence within other social groups than the peasant: such as the mercenary army (seimeni) from the Phanariot Age, the local nobility, and even the upmost level of the Prince himself. It speaks of a cultural illness with neurological symptoms: being afflicted or frail from the Iele, caused by the Iele, dangerous feminine daemons responsible for a range of afflictions, mostly neurologic and psychiatric. In this case, the victim is Ene, a mercenary (seimen) of old age, who paralyzed due to having witnessed a daemonic epiphany (having seen the iele / fairies dancing) and is therefore unable to work for living, and has even accumulated debt: ”first and foremost I am a poor old man, my feet taken by the Ele [Iele – n.n.], and am unable to gain my daily bread.” He therefore makes a plea in Oct. 1794, begging to be discharged from duty (a fi iertat de slujbă) and to be protected against the assessed taxes (carte de apărare). The Phanariot Prince Alexandru Cost. Moruzi orders the case investigation (Feb. 1795), and, given the favorable result (the official civil servant (spătar) responsible with the case confirms the illness, as well as the palsy/ailment of seimen Ene), he grants the plea (carte de apărare), with all resulting rights to the supplicant.","boală culturală, neputincios din Iele, Valahia, seimen (mercenar din Țara Românească), cultural ilness, Wallachia, seimen (Wallachian mercenary), The","boală culturală, neputincios din Iele, Valahia, seimen (mercenar din Țara Românească), cultural ilness, Wallachia, seimen (Wallachian mercenary), The",155,164,,ro,published
72,2,"„Robul Măriei tale, Ene Seimenu, neputincios din Ele”. Notele imperfecte istoric... pe marginea unui fapt cultural",Nicolae Mihai,Le mulțumesc prietenilor Bogdan Neagota și Ileana Benga pentru dubla invitație onorantă: de a arunca,,,"Notele imperfecte istoric... pe marginea unui fapt cultural* “Your Majesty’s Servant, Ene the Mercenary, Helpless because of the Fairies”. The Imperfect The present material contains some comments on an unusual case from the 18th century, starting from the analysis of the complaint of an old mercenary (seimen), Ene, to the Phanariot prince, Alexandru Moruzi. The way he signs “himself”, admitting his helplessness as provoked by Iele, puts us in front of a surprising confrontation of cultural codes. His gesture that brings him out of anonymity at the very moment of his biography challenges us to a reading from which we understand, through indirect reflection, his place in a society where the prince, the saint thaumaturgist, the poor and Ielele coexist without being bother to each other too much.","istorie culturală, regim fanariot, Țara Românească, povestea lui Ene seimenul, cultural history, Phanariot regime, Wallachia, story of Ene the mercenary (seimen)","istorie culturală, regim fanariot, Țara Românească, povestea lui Ene seimenul, cultural history, Phanariot regime, Wallachia, story of Ene the mercenary (seimen)",165,174,,ro,published
73,2,Portretul fotografic ca imagine a actorului ritual,Cătălin Alexa,"Textul de față reprezintă o formă restrânsă a studiului introductiv la volumul Portret de călușar I,",,,"This paper stems from the research conducted on the Căluș ritual, which has mainly focused on the visual documentation of the performance. Spanning a period of six years, my research centred upon photographing the performers of the ritual dance within the framework of an experiment aimed to reveal how the contemporary ritual practice is enacted. The new data gathered display how the contemporary Căluș ritual is performed and perceived within the community, as well the ways in which the present day Călușari (the Căluș ritual performers) make up their own identity as ritual actors.","Căluș, ritual, portret, fotografie, vizual, imagine, portrait, photography, visual, image","Căluș, ritual, portret, fotografie, vizual, imagine, portrait, photography, visual, image",175,192,,ro,published
74,2,Etnologul și cele mai bune intenții ale cercetării,Elena Bărbulescu,"Institutul „Arhiva de Folclor a Academiei Române”, Cluj‑Napoca.",,,"This paper is bringing into discussion the fieldresearches done by the author in the past thirty years. Starting these researches as an undergraduate student at the Faculty of Letters, the author is taking the reader through the major crises and conundrums she had to face along these years. In the beginning all was beautiful and fine, and the researcher was confident about the path to follow. The past years though, show that the radical changes that have taken place in Romanian society at large have brought negative influences upon the ethnological methodology. The article is aiming to initiate a discussion about how ethnological research looks like at present, and how should we expect it to be in the future.","etnologie, cercetare de teren, rural, metodologie, crize, ethnology, fieldresearch, methodology, crisis","etnologie, cercetare de teren, rural, metodologie, crize, ethnology, fieldresearch, methodology, crisis",193,204,,ro,published
75,2,Interferențe culturale în muzica și dansul tradițional din Transilvania,Zamfir Dejeu,"Institutul „Arhiva de Folclor a Academiei Române”, Cluj‑Napoca.",,,"Traditional cultural values must not be judged according to ethnic or linguistic criteria. They need to be seen as products of the human spirit and soul, able to generate genuine artistic experiences. According to this perspective, we consider that, as part of an initial research stage, the folklore in Transylvania needs to be analysed comparatively and for this we need to start from those general formal factors which proved to be common to the four or five repertoires in this area: Romanian, Hungarian, German, Slovakian and that belonging to the Roma community. However, in order to know the Romanian traditional folklore we need to study the folklore of the ethnic groups living in this region and in the neighbouring countries, because they deeply influenced Romanian folklore and, given the common living circumstances, have enriched it with valuable artistic creations. The present study analyses some interconnections manifest in the musical‑choreographic culture of the Romanians and of other ethnic groups in the region. The information is based on personal experience and the limited bibliography which can be read in Romanian language. The topics we approach here can be, undoubtedly, better represented, confirmed, revised, as part of different other researches, by studying various and complex phenomena of traditional culture which, fortunately, is still active in this region. However, we believe that we have managed to draw attention in this study to various aspects which the future researchers will not be able to observe directly, since their historical and comparative research activity will have to be mainly based on documentaries, notes, books and materials in the archives.1.","interconexiuni, frăție, ritmul copiilor‑ritm universal, aspect bilingv, auftact sincopat, interconnections, brotherhood, the rhythm of children‑universal rhythm, bilingual","interconexiuni, frăție, ritmul copiilor‑ritm universal, aspect bilingv, auftact sincopat, interconnections, brotherhood, the rhythm of children‑universal rhythm, bilingual",205,254,,ro,published
76,2,Contribuția școlii etnomuzicologice clujene la sistematica repertorială tipologică,Constanța Cristescu,"Centrul Cultural „Bucovina”, Centrul pentru Conservarea și Promovarea Culturii Tradiționale, Suceava.",,,"The Contribution of the Cluj Ethnomusicological School to the Typological Repertorial The progress of ethnomusicology depends on the progress of the research methodology. After decades of methodological accumulation and widening of ethnomusicological knowledge in the process of repertoire systematization, the typological systematization of genre aspects has become an opportunity and a persistent preoccupation for scholars in the last six decades. The proposed methodological synthesis study aims to survey the achievements of ethnomusicologists at the national level, as well as to highlight the substantial contribution of the Cluj ethnomusicological school to this field. The contribution of an ethnomusicological school may be assessed qualitatively and quantitatively. At the qualitative level, the school’s contribution is reflected, on the one hand, in methodological creativity and, on the other, in the quality of the methods elaborated by specialists. From a quantitative point of view, it is reflected in the richness of genre typologies, published as monographic works or as studies in academic journals. The contribution of the Cluj school – from a qualitative point of view – resides in the creation and implementation of a typological method of a very high degree of generality for the fixed‑form and free‑form vocal folkloric repertoires. The creator of this method is the team of musicologists made up of Professor Ilona Szenik, Ph.D., and scientific researcher Lucia Iștoc, Ph.D. The foremost criterion in typological classification is the melodic profile, analyzed through several phases, from the general to the particular. This is followed by gradually subordinated criteria, according to the diverse profile models.","etnomuzicologie, sistematizare tipologică, metodă, școală etnomuzicologică, criteriu, ethnomusicology, typological systematization, method, ethnomusicological school","etnomuzicologie, sistematizare tipologică, metodă, școală etnomuzicologică, criteriu, ethnomusicology, typological systematization, method, ethnomusicological school",255,262,,ro,published
77,2,Jocuri feciorești cu fată în Transilvania,Paul‑alexandru Remeș,"Institutul „Arhiva de Folclor a Academiei Române”, Cluj‑Napoca.",,,"When we speak about the Transylvanian choreographic culture we speak about two separately distinguished dances that can be found in almost all areas. Feciorescul – Lad’s dance and Învârtita – the most common couple dance. Those two types of dances a solo and a couple dance, have merged during the last two centuries giving birth to newly developed dances called differently in each dialect area and gathered under one main title “Feciorescul cu fată” – Lad’s dance with the girl. These dances are placed in the cycle of dances usually before or after the Lad’s dance so they make the connection between those two types of dances. The main motifs that can be found are turning as a couple and the men’s kicks and slaps using different parts of the leg. As in the Învârtita, the syncretic process is complemented by different kinds of shouts about various topics such as love, wealth, well‑being, and also commands. The most interesting fact is that the presence of the two dances at the same time in the dance cycle did not lead to the disappearance of either original dance thus contributing to the enrichment of the national dance repertoire.","dansul fecioresc, dansul de cuplu, evoluția unor dansuri, îmbogățirea repertoriului, men’s dance, couple dance, dance evolutions, enrichment of the dance repertoire","dansul fecioresc, dansul de cuplu, evoluția unor dansuri, îmbogățirea repertoriului, men’s dance, couple dance, dance evolutions, enrichment of the dance repertoire",263,286,,ro,published
78,2,Câteva considerații despre cercetarea muzicii populare în secolul XXI,Zoltan Gergely,"Institutul „Arhiva de Folclor a Academiei Române”, Cluj‑Napoca.",,,"The article discusses the challenges of preserving traditional culture, with a focus on folk music in Romania. While there is concern about the loss of traditional culture, there are also positive examples of efforts to preserve and revalue it. It is important to avoid a nostalgic and static approach to traditional culture and recognize that it can be reinterpreted and revalued in the context of the present time. The article also briefly touches on various themes related to ethnomusicology, including the challenges faced by researchers in the field, the importance of developing unique research methodologies for Romanian folk music, the need to create a databases of all Romanian melodies documented throughout history, and the potential of using artificial intelligence (AI) in ethnomusicology research.","cultură tradițională, muzică populară, conservare, etnomuzicologie, sistematizare, traditional culture, folk music, preservation, ethnomusicology, systematization, artificial","cultură tradițională, muzică populară, conservare, etnomuzicologie, sistematizare, traditional culture, folk music, preservation, ethnomusicology, systematization, artificial",287,294,,ro,published
79,2,"SVETLANA BADRAJAN, VITALIE GRIB Lidia Severin – o promotoare a cântecului folcloric în a doua jumătate a secolului XX, începutul secolului XXI",Zoltan Gergely,"Academia de Muzică, Teatru și Arte Plastice, Chișinău, Republica Moldova.",,,"Lidia Severin – a Promoter of Folk Song in the Second Half of the 20th Century and the Beginning Starting with the second half of the 20th century, two directions are taking shape in the field of vocal folk interpretive art – on the one hand, we have the singer for whom the vocal performance becomes a profession and source of income, and on the other hand, we have the traditional singer who performs folk songs as a casual activity, for leisure. The latter becomes involved in various activities, such as those related to protecting and promoting authentic creations and the intangible musical heritage or those involving participation in music folklore competitions and festivals, their repertoire remaining unaffected. Some of them studied music, but even this fact did not have negative repercussions on their repertoire and their performance style. Lidia Severin belongs to the last category. Her recorded repertoire is preserved in the Folk Music Archive of the Academy of Music, Drama and Fine Arts in Chisinau and in various edited folklore collections. It is valuable material both from the point of view of the genre and of the performance style. Those interested – such singers or researchers, will be able to benefit from a “direct contact”, years from now, with the bearer of folklore – Lidia Severin, by accessing an original informational support when necessary.","cântec folcloric, investigații de teren, interpretare, creare, promovare, folk song, field investigations, interpretation, creation, promotion","cântec folcloric, investigații de teren, interpretare, creare, promovare, folk song, field investigations, interpretation, creation, promotion",295,306,,ro,published
80,2,Fantomele turcului mecanic. Imaginația populară față în față cu automatizarea,Liviu‑ovidiu Pop,"Institutul „Arhiva de Folclor a Academiei Române”, Cluj‑Napoca.",,,"The Phantoms of the Mechanical Turk. About Golem and Robots. The Collective Mind versus This article provides an analysis of the development and representation of artificial intelligence (AI) in various historical events and elements of popular culture, focusing on the impact of these advances on society’s perceptions and expectations. Microsoft’s investment in OpenAI, which led to the creation of Chat GPT, serves as a starting point to explore the evolution of AI from the 18th century Mechanical Turk to modern AI‑driven products like Google Duplex and Amazon’s Alexa. The article examines how the concept of AI has been shaped by its presentation in popular culture and the narratives created by large corporations and startups. It also discusses the importance of maintaining a critical perspective on the potential implications and limitations of AI, particularly as we approach the singularity – the point at which artificial general intelligence surpasses human cognitive abilities. By revisiting the past and examining the present, the article aims to better understand the ever‑evolving landscape of AI and its impact on humanity.","Inteligența artificială, reprezentări populare ale inteligenței artificiale, Turcul Mecanic, Artificial intelligence, popular representations of AI, the Mechanical Turk, humans","Inteligența artificială, reprezentări populare ale inteligenței artificiale, Turcul Mecanic, Artificial intelligence, popular representations of AI, the Mechanical Turk, humans",307,320,,ro,published
81,2,Câteva considerații privind interviul cu profesorul universitar și cercetătorul Virgiliu Florea (1941–2019),Alina Branda,"Universitatea Babeș‑Bolyai, Cluj‑Napoca.",,,"Some Considerations on the Interview with Professor and Researcher Virgiliu Florea (1941– The following pages are a brief presentation of an interview with Virgiliu Florea (University Professor in Folklore Studies and scientific researcher at the Cluj Folklore Archive). The questions addressed in the interview, as well as the responses, are summarized systematically. The aims of the interview have been to collect autobiographical data, focusing on mostly the researcher’s scientific career. References to the institutional millieus in which Folklore Studies have been present, before and after 1989, as well as an analysis on the place of Folklore studies among other socio‑human sciences (in various decades of the above mentioned periods) are on the agenda.","Virgiliu Florea, interviu, studii de folclor, România comunistă și post‑comunistă, interview, Folklore Studies, communist and post‑communist Romania","Virgiliu Florea, interviu, studii de folclor, România comunistă și post‑comunistă, interview, Folklore Studies, communist and post‑communist Romania",321,326,,ro,published
82,2,„Din activitatea mea de folclorist” interviu realizat de conf. univ. dr. Alina Branda,Virgiliu Florea,Institutului de Etnografie și Folclor din,,,,,,327,342,,ro,published
83,2,Memoriu de activitate,Virgiliu Florea,"Institutului Pedagogic de 3 ani din Cluj‑Napoca, unde",,,,,,343,361,,ro,published
84,2,Curriculum Vitae,Virgiliu Florea,Institutul „Arhiva de Folclor a Academiei,,,,,,362,368,,ro,published
85,2,"Despre o masă rotundă: Rafinament și putere de pătrundere în Folclor, etnologie, antropologie de Sanda Golopenția",Ileana Benga,Institutul „Arhiva de Folclor a Academiei Române”.,,,,,,369,372,,ro,published
86,2,Cuvânt înainte,Sanda Golopenția,"Brown University, S.U.A.",,,,,,373,374,,ro,published
87,2,Intermemoria etnologică,Elena Platon,"Universitatea Babeș‑Bolyai, Cluj‑Napoca.",,,"In the address written in honour of the great master Sanda Galopenția, I borrowed the generous concept of intermemory (shared memory), as used by the author to define how oral culture is built in traditional communities, and I transferred it to the community of ethnologists. Thus, when I refer to an ethnological intermemory, I must explain the strange feeling of compatibility with the master, despite the fact that we were never in “verbal contact”. This feeling is perhaps rooted in some simple gestures that bring us together, gestures that are inscribed in the affective and intellectual register, even without the possibility of having a round table talk until now. We shared fascinating stories about the human being and the ethnologist Sanda Galopenția, we walked on the same paths during our ethnographic inquiries, and everyone felt fortunate enough to be guided by the same great ethnologists, to be concerned with deciphering the conceptual schemes that support the linguistic imaginary of the folklore productions or to be shaped by her writings. These are, of course, sufficient reasons to feel close to this great master ethnologist.","intermemorie, imaginar lingvistic, burg semantic, metaforă, scheme conceptuale, intermemory, linguistic imaginary, semantic burg, figure of speech, conceptual schemes","intermemorie, imaginar lingvistic, burg semantic, metaforă, scheme conceptuale, intermemory, linguistic imaginary, semantic burg, figure of speech, conceptual schemes",375,380,,ro,published
88,2,Plante și scenarii magice,Eleonora Sava,"Universitatea Babeș‑Bolyai, Cluj‑Napoca.",,,"The article analyzes the major contribution of Sanda Golopenția to the field of love charms research, scenarios) in the general context of Romanian ethnobotany and in the particular context of research dedicated to magic plants in Romanian ethnology. First, the article scans the bibliography, in order to identify the points of convergence and to reveal the elements of novelty brought by the study discussed in relation to previous writings. Next, the text integrates the analyzed study into the ensemble of the author’s works on Romanian charms. This double bibliographic reporting allows for a nuanced analysis that highlights both the consistent and systematic research, as well as the essential mutations – in methodological, conceptual and interpretive terms – that the ethnologist proposes, documents and demonstrates through the volumes published over several decades. The analysis provides 10 arguments that support the idea that the exegesis of Sanda Golopenția articulates a renewed perspective on love charms, and the study Despre plante în descântatul de dragoste. Scenarii magice (Plants in love charms. Magic scenarios) is a reference text in this field.","Folclor românesc, analiză etnologică, etnobotanică, descântatul de dragoste, Romanian folklore, ethnological analysis, ethnobotany, love charms, magic scenario","Folclor românesc, analiză etnologică, etnobotanică, descântatul de dragoste, Romanian folklore, ethnological analysis, ethnobotany, love charms, magic scenario",381,386,,ro,published
89,2,Explorări teoretice: în dialog cu etnologia Sandei Golopenția,Ioana‑ruxandra Fruntelată,"Facultatea de Litere, Universitatea din București; Institutul de Etnografie și Folclor „Constantin Brăiloiu”",,,,,,387,398,,ro,published
90,2,"Mihai Pop – Repere identitare, influențe cosmopolite, reflectări afective",Mihaela Călinescu,Biblioteca Județeană „Alexandru și Aristia Aman” – Institutul Exilului Românesc.,,,"The volume “Folklore, Ethnology, Anthropology” signed by Sanda Golopenția was discussed on occasion of the roundtable on the theme Elevate and high–value knowledge: Folklore, Ethnology, Anthropology moderated by Ileana Benga at the Conferences of the Institute “The Archive of Romanian Folklore of the Romanian Academy”. From a massive corpus of theoretical topics we selected for discussion the chapters dedicated to Mihai Pop and then highlighted the epistolary and telegraphic material between correspondents, published by Sanda Golopentia. The research emphasizes the relationship between the Golopenția family and Mihai Pop, as well as his interventions in delicate moments of their lives. At the same time, the image of professor Mihai Pop is constructed through the eyes of specialist Sanda Golopenția and corresponds to confession in the context of confrontation not always desired with otherness. Pieces of the past are set into light through the remembrance of some tension‑filled sequences from their past or by assembling an epistolary exchange, a true cultural treasure. In the same time, we set out to bring the attention upon The Romanian Book and Exile Museum from Craiova, that is meant to bring light into the reunification of Romanian culture with the cultural heritage created outside the country, from the years of post‑war Romanian exile caused by the communist regime.","Mihai Pop, corespondență, exil, sprijin, moștenire culturală, regimul comunist, correspondence, exile, support, cultural heritage, communism regime","Mihai Pop, corespondență, exil, sprijin, moștenire culturală, regimul comunist, correspondence, exile, support, cultural heritage, communism regime",399,412,,ro,published
91,2,Spre altă minte transmisă,Ileana Benga,"Institutul „Arhiva de Folclor a Academiei Române”, Cluj‑Napoca”.",,,"Dwelling on Sanda Golopenția’s fundamental research and subsequent conceptualisations on ethnological problems pertaining, ultimately, to longitudinal transmissions of culturally relevant bonds of community life, this commentary intends to highlight the importance of the fine‑grained analysis on exclusively observable facts, as compared to broader temporalities of ethnology and anthropology, out of the reach of historical document.","transmitere culturală, interacțiune în cercetarea de teren, fapt folcloric, temporalități, cultural transmission, field‑research interaction, folklore facts, temporalities, diachrony","transmitere culturală, interacțiune în cercetarea de teren, fapt folcloric, temporalități, cultural transmission, field‑research interaction, folklore facts, temporalities, diachrony",413,424,,ro,published
92,2,Iconografia vrăjitoriei în arta religioasă românească. Eseu de antropologie vizuală,Bogdan Neagota,"Ioan Pop‑Curșeu, Ștefana Pop‑Curșeu: Iconografia vrăjitoriei în arta religioasă românească. Eseu de",,,"Notes on the margin of a book: The Iconography of Witchcraft in Romanian Religious Art. This commentary addresses the methodology used by the target book to engage with various components of the documentary set, on multiple levels: history of arts (iconography, religious art), late antique and medieval literature (apocrypha), ethno‑anthropology (stemming into visual anthropology, ethnology, folk‑lore studies) and history of mentalities (witchcraft being addressed primarily by historical anthropology).","magie, vrăjitorie, eschatologie, iconografie, pedeapsă, magic, witchcraft, eschatology, iconography, punishment","magie, vrăjitorie, eschatologie, iconografie, pedeapsă, magic, witchcraft, eschatology, iconography, punishment",425,432,,ro,published
93,2,"„Revista de etnografie și folclor / Journal of Ethnography and Folklore”, 1–2, 2022, București, Editura Academiei Române, 281 p., ISSN 0034–8198 (Marin Marian‑Bălașa)",Marin Marian‑Bălașa,"Institutului de Etnografie şi Folclor „Conastantin Brăiloiu”, 23,",,,,,,433,435,,ro,published
94,2,"Revista de etnografie și folclor / Journal of Ethnography and Folklore” 1–2/2023, București, Editura Academiei Române, 303 p., ISSN 0034–8198 (Marin Marian‑Bălașa)",Marin Marian‑Bălașa,Academia Română. Rândurile care,,,,,,436,438,,ro,published
95,2,"Ross Cole, The Folk. Music, Modernity and the Political Imagination, Berkley, University of California Press, 2021, 276 p. (Theodor Constantiniu)",Theodor Constantiniu,,,,,,,439,442,,ro,published
96,2,"Constanța Cristescu, Un secol de etnomuzicologie românească. Parcurs și perspectivă în sistematica repertorială, București, Editura Muzicală, 2021, 241 p. (Theodor Constantiniu)",Theodor Constantiniu,,,,,,,443,446,,ro,published
97,2,"Sabrina Tosi Cambini, Altri confini. Storia, mobilità e migrazioni di una rete di famiglie rudari tra la Romania e l’Italia, Milano‑Udine, Mimesis, 2021, 274 p. (Stelu Șerban)",Stelu Șerban,Institutul „Arhiva de Folclor a Academiei Române”,,,,,,447,449,,ro,published
98,2,"Antoaneta Olteanu, Mitologie română, Târgoviște, Editura Cetatea de Scaun, 2021, I, 509 p.; II, 354 p.; III, 421 p. (Iordan Datcu)",Iordan Datcu,,,,,,,450,451,,ro,published
99,2,"Constanța Vintilă, Giulia Calvi, Mária Pakucs‑Willcocks, Nicoleta Roman, Michał Wasiucionek, Lux, modă și alte bagatele politicești în Europa de Sud‑Est în secolele XVI‒XIX, București, Editura Humanitas, 2021, 431 p. (Maria Aldea)",Maria Aldea,,,,,,,452,458,,ro,published
100,2,"Marin Marian‑Bălașa, Ochiul dracului și al lui Dumnezeu (mentalități economice tradiționale), București, Editura Muzicală, 2021, 620 p. (Elena Bărbulescu)",Elena Bărbulescu,Institutul de Etnografie și Folclor,,,,,,459,462,,ro,published
101,2,"Valer Simion Cosma, Emanuel Modoc (edit.), Culese din rural, Sibiu, Editura Universității „Lucian Blaga”, 2022, 207 p. (Elena Bărbulescu)",Elena Bărbulescu,Institutul „Arhiva de Folclor a Academiei Române”,,,,,,463,465,,ro,published
102,2,"Vasile Mathe, Nicolae Cristea. Ultimul ceteraș din Poienile Mogoșului, comuna Mogoș (Alba). Film etnografic, Orma Sodalitas Anthropologica, 2022, 90 min. (Bogdan Neagota)",Bogdan Neagota,,,,,,,466,466,,ro,published
103,2,"Hortensia Pop, Calna – Studiu etnografic și folcloric, Cluj‑Napoca, Editura Risoprint, 2022, 271 p. (Bogdan Neagota)",Bogdan Neagota,Universitatea Babeș‑Bolyai,,,,,,467,469,,ro,published
104,2,"„Anuarul Institutului de Etnografie și Folclor «Constantin Brăiloiu»”. Serie nouă, tomul 32, 2021, București, Editura Academiei Române, 341 p. (Ileana Benga)",Ileana Benga,Institutului de Etnografie și Folclor «Constantin Brăiloiu»”.,,,,,,470,482,,ro,published
105,2,"Ioana‑Ruxandra Fruntelată, Despre interpretarea etnologică, București, Editura Etnologică, 2020, 218 p. (Ileana Benga)",Ileana Benga,Institutului de Etnografie și Folclor,,,,,,483,500,,ro,published
106,2,"Astrid Cambose, Cealaltă grădină. Cultura tradițională a morții la români, Cluj‑Napoca, Editura Argonaut, 2019, 630 p. (Ileana Benga)",Ileana Benga,Institutul „Arhiva de Folclor a Academiei Române”,,,,,,501,512,,ro,published
107,2,"Cătălin Alexa, Ritualul Călușului în contextul sociocultural actual, Cluj‑Napoca, Editura MEGA, 2022, 420 p. (Ileana Benga)",Ileana Benga,Institutul „Arhiva de Folclor a Academiei Române”,,,,,,513,522,,ro,published
108,2,ACAD. MIHAI BĂRBULESCU Răzvan Theodorescu (1939–2023),N/A,"Institutul „Arhiva de Folclor a Academiei Române”, Cluj‑Napoca.",,,,,,523,526,,ro,published
109,3,Ion Taloș și dimensiunea europeană a culturii noastre tradiționale,Ilie Moise,"Institutul de Cercetări Socio-Umane, Sibiu.",,,,,,11,14,,ro,published
110,3,"Istoricul apariției unei cărți: „Meșterul Manole” (1973, de Ion Taloș)",Iordan Datcu,București.,,,,,,15,26,,ro,published
